dereck238|Ayer, en el supermercado, compramos todo lo necesario para la cena de esta noche.|Ayer, en el supermercado, compramos todo lo necesario para la cena de esta noche.
dereck239|El perro ladraba en el jardín, emocionado por la llegada de los invitados.|El perro ladraba en el jardín, emocionado por la llegada de los invitados.
dereck240|Las olas del mar rompían suavemente contra la orilla mientras el sol se ocultaba.|Las olas del mar rompían suavemente contra la orilla mientras el sol se ocultaba.
dereck241|En el parque, las personas paseaban a sus perros mientras disfrutaban del buen clima.|En el parque, las personas paseaban a sus perros mientras disfrutaban del buen clima.
dereck242|La tienda de la esquina siempre tiene las mejores frutas y verduras frescas.|La tienda de la esquina siempre tiene las mejores frutas y verduras frescas.
dereck243|El autobús estaba lleno de gente que iba de camino al trabajo por la mañana.|El autobús estaba lleno de gente que iba de camino al trabajo por la mañana.
dereck244|El cielo estaba despejado y el sol brillaba con fuerza durante todo el día.|El cielo estaba despejado y el sol brillaba con fuerza durante todo el día.
dereck245|La película terminó y nos quedamos hablando sobre ella durante horas.|La película terminó y nos quedamos hablando sobre ella durante horas.
dereck246|Los estudiantes estaban nerviosos por el examen que tenían al día siguiente.|Los estudiantes estaban nerviosos por el examen que tenían al día siguiente.
dereck247|El postre que preparé anoche resultó ser un éxito en la cena familiar.|El postre que preparé anoche resultó ser un éxito en la cena familiar.
dereck248|Las aves migratorias comenzaron su largo viaje hacia el sur con la llegada del otoño.|Las aves migratorias comenzaron su largo viaje hacia el sur con la llegada del otoño.
dereck249|El mar estaba en calma y el sonido de las olas era relajante.|El mar estaba en calma y el sonido de las olas era relajante.
dereck250|Los niños corrieron hacia la playa, emocionados por nadar en el mar.|Los niños corrieron hacia la playa, emocionados por nadar en el mar.
dereck251|El aroma del café recién hecho llenó la cocina en la mañana.|El aroma del café recién hecho llenó la cocina en la mañana.
dereck252|En el parque, los niños jugaban al fútbol mientras sus padres los observaban desde los bancos.|En el parque, los niños jugaban al fútbol mientras sus padres los observaban desde los bancos.
dereck253|La caminata por la montaña fue agotadora, pero la vista desde la cima valió la pena.|La caminata por la montaña fue agotadora, pero la vista desde la cima valió la pena.
dereck254|Ayer por la tarde, nos reunimos en la plaza para celebrar la fiesta local.|Ayer por la tarde, nos reunimos en la plaza para celebrar la fiesta local.
dereck255|El tren se detuvo en una pequeña estación en medio del campo, rodeado de colinas verdes.|El tren se detuvo en una pequeña estación en medio del campo, rodeado de colinas verdes.
dereck256|El perro se acurrucó a mis pies mientras leía tranquilamente un libro.|El perro se acurrucó a mis pies mientras leía tranquilamente un libro.
dereck257|En el bosque, los árboles altos creaban un techo natural que filtraba la luz del sol.|En el bosque, los árboles altos creaban un techo natural que filtraba la luz del sol.
dereck258|Los niños construyeron una casa de madera en el jardín y pasaron todo el día jugando en ella.|Los niños construyeron una casa de madera en el jardín y pasaron todo el día jugando en ella.
dereck259|Las nubes cubrieron el cielo por completo y pronto comenzó a llover.|Las nubes cubrieron el cielo por completo y pronto comenzó a llover.
dereck260|El viento frío soplaba con fuerza, haciendo que las hojas cayeran de los árboles.|El viento frío soplaba con fuerza, haciendo que las hojas cayeran de los árboles.
dereck261|En la feria, había una gran variedad de comida y juegos para disfrutar.|En la feria, había una gran variedad de comida y juegos para disfrutar.
dereck262|El autobús llegó tarde, pero finalmente nos llevó al destino que habíamos planeado.|El autobús llegó tarde, pero finalmente nos llevó al destino que habíamos planeado.
dereck263|El cielo estrellado nos acompañaba mientras caminábamos por el sendero en la noche.|El cielo estrellado nos acompañaba mientras caminábamos por el sendero en la noche.
dereck264|La cena fue deliciosa, con platos tradicionales preparados por mi madre.|La cena fue deliciosa, con platos tradicionales preparados por mi madre.
dereck265|El parque estaba lleno de flores de colores que atraían a muchos insectos.|El parque estaba lleno de flores de colores que atraían a muchos insectos.
dereck266|El viento movía suavemente las hojas de los árboles en el bosque.|El viento movía suavemente las hojas de los árboles en el bosque.
dereck267|En la tienda compré algunos artículos que necesitaba para la casa.|En la tienda compré algunos artículos que necesitaba para la casa.
dereck268|El gato se estiró perezosamente en el sofá mientras la casa permanecía en silencio.|El gato se estiró perezosamente en el sofá mientras la casa permanecía en silencio.
dereck269|La tormenta llegó de repente, con truenos y relámpagos que iluminaron el cielo.|La tormenta llegó de repente, con truenos y relámpagos que iluminaron el cielo.
dereck270|El río fluía tranquilamente mientras nos sentábamos en la orilla a descansar.|El río fluía tranquilamente mientras nos sentábamos en la orilla a descansar.
dereck271|El avión aterrizó sin problemas después de un vuelo largo y agotador.|El avión aterrizó sin problemas después de un vuelo largo y agotador.
dereck272|En el parque, vimos a varias personas paseando con sus bicicletas bajo el sol.|En el parque, vimos a varias personas paseando con sus bicicletas bajo el sol.
dereck273|El aroma de la comida recién hecha nos invitó a sentarnos a la mesa de inmediato.|El aroma de la comida recién hecha nos invitó a sentarnos a la mesa de inmediato.
dereck274|Los niños pasaron la tarde jugando en el jardín mientras los adultos conversaban.|Los niños pasaron la tarde jugando en el jardín mientras los adultos conversaban.
dereck275|La puesta de sol pintó el cielo de colores naranjas y rosas sobre el horizonte.|La puesta de sol pintó el cielo de colores naranjas y rosas sobre el horizonte.
dereck276|Las flores en el jardín estaban en plena floración después de las lluvias recientes.|Las flores en el jardín estaban en plena floración después de las lluvias recientes.
dereck277|El tren atravesó paisajes hermosos mientras nos dirigíamos hacia nuestra próxima aventura.|El tren atravesó paisajes hermosos mientras nos dirigíamos hacia nuestra próxima aventura.
dereck278|La ciudad estaba llena de vida con personas caminando por las calles iluminadas.|La ciudad estaba llena de vida con personas caminando por las calles iluminadas.
dereck279|El mercado local tenía una gran variedad de frutas, vegetales y productos frescos.|El mercado local tenía una gran variedad de frutas, vegetales y productos frescos.
dereck280|El perro ladró emocionado cuando su dueño llegó a casa después de un largo día.|El perro ladró emocionado cuando su dueño llegó a casa después de un largo día.
dereck281|Los pájaros volaban en el cielo, formando patrones mientras cruzaban las nubes.|Los pájaros volaban en el cielo, formando patrones mientras cruzaban las nubes.
dereck282|El festival estaba lleno de colores, música y personas que disfrutaban del ambiente.|El festival estaba lleno de colores, música y personas que disfrutaban del ambiente.
dereck283|El coche se detuvo frente a la casa justo cuando comenzó a llover.|El coche se detuvo frente a la casa justo cuando comenzó a llover.
dereck284|Los niños saltaron al agua y nadaron felizmente en el lago mientras el sol brillaba.|Los niños saltaron al agua y nadaron felizmente en el lago mientras el sol brillaba.
dereck285|El aroma del pan recién hecho llenó la pequeña panadería de la esquina.|El aroma del pan recién hecho llenó la pequeña panadería de la esquina.
dereck286|El camino hacia la montaña era largo, pero las vistas eran espectaculares.|El camino hacia la montaña era largo, pero las vistas eran espectaculares.
dereck287|La película que vimos anoche fue divertida y nos hizo reír mucho.|La película que vimos anoche fue divertida y nos hizo reír mucho.
dereck288|El autobús nos llevó por las colinas, ofreciendo vistas hermosas del paisaje.|El autobús nos llevó por las colinas, ofreciendo vistas hermosas del paisaje.
dereck289|En la mañana, los pájaros cantaban alegremente mientras el sol se alzaba.|En la mañana, los pájaros cantaban alegremente mientras el sol se alzaba.
dereck290|La cafetería estaba llena de gente, disfrutando de bebidas calientes y dulces.|La cafetería estaba llena de gente, disfrutando de bebidas calientes y dulces.
dereck291|El cielo estaba despejado y la temperatura perfecta para un paseo por el parque.|El cielo estaba despejado y la temperatura perfecta para un paseo por el parque.
dereck292|Las nubes cubrieron el cielo por completo, pero la lluvia no llegó hasta la tarde.|Las nubes cubrieron el cielo por completo, pero la lluvia no llegó hasta la tarde.
dereck293|El gato se acurrucó junto a la ventana, observando el jardín con curiosidad.|El gato se acurrucó junto a la ventana, observando el jardín con curiosidad.
dereck294|El tren salió de la estación a tiempo, y pronto estábamos cruzando el campo.|El tren salió de la estación a tiempo, y pronto estábamos cruzando el campo.
dereck295|El aroma de las flores en el jardín era fuerte y agradable, atrayendo a muchas abejas.|El aroma de las flores en el jardín era fuerte y agradable, atrayendo a muchas abejas.
dereck296|El perro corría de un lado a otro en el parque, persiguiendo su pelota favorita.|El perro corría de un lado a otro en el parque, persiguiendo su pelota favorita.
dereck297|El sonido de las olas del mar era relajante mientras nos sentábamos en la orilla.|El sonido de las olas del mar era relajante mientras nos sentábamos en la orilla.
dereck298|Las hojas de los árboles se movían con el viento, creando sombras en el suelo.|Las hojas de los árboles se movían con el viento, creando sombras en el suelo.
dereck299|Los niños estaban emocionados por el paseo en barco, ya que nunca antes habían navegado.|Los niños estaban emocionados por el paseo en barco, ya que nunca antes habían navegado.
dereck300|El sol se ocultaba tras las montañas, creando un espectáculo de colores en el cielo.|El sol se ocultaba tras las montañas, creando un espectáculo de colores en el cielo.
dereck301|¿Dónde está la estación de trenes más cercana?|¿Dónde está la estación de trenes más cercana?
dereck302|Ayer caminé por el parque y observé cómo los pájaros volaban sobre los árboles.|Ayer caminé por el parque y observé cómo los pájaros volaban sobre los árboles.
dereck303|¿Por qué no viniste a la reunión que tuvimos el martes pasado?|¿Por qué no viniste a la reunión que tuvimos el martes pasado?
dereck304|La niña se asustó al escuchar un trueno tan fuerte durante la tormenta.|La niña se asustó al escuchar un trueno tan fuerte durante la tormenta.
dereck305|El café que compramos en la tienda tiene un aroma delicioso.|El café que compramos en la tienda tiene un aroma delicioso.
dereck306|¿Cuándo llegará el paquete que pedí por internet la semana pasada?|¿Cuándo llegará el paquete que pedí por internet la semana pasada?
dereck307|La piña que compré estaba muy dulce y jugosa, perfecta para el desayuno.|La piña que compré estaba muy dulce y jugosa, perfecta para el desayuno.
dereck308|¿Por qué no has terminado el libro que empezaste hace tanto tiempo?|¿Por qué no has terminado el libro que empezaste hace tanto tiempo?
dereck309|En la fiesta, todos bailaban al ritmo de la música latina.|En la fiesta, todos bailaban al ritmo de la música latina.
dereck310|Ayer, en la tienda, vi una camisa que me gustó mucho, pero no la compré.|Ayer, en la tienda, vi una camisa que me gustó mucho, pero no la compré.
dereck311|El niño pequeño jugaba en la arena mientras los adultos conversaban en la playa.|El niño pequeño jugaba en la arena mientras los adultos conversaban en la playa.
dereck312|¿Cómo te fue en tu último examen de matemáticas?|¿Cómo te fue en tu último examen de matemáticas?
dereck313|La reunión de esta tarde fue más corta de lo que esperábamos.|La reunión de esta tarde fue más corta de lo que esperábamos.
dereck314|¿Por qué no aprovechas el día soleado para salir a caminar?|¿Por qué no aprovechas el día soleado para salir a caminar?
dereck315|La torta de chocolate que hicimos estaba deliciosa, con una textura esponjosa.|La torta de chocolate que hicimos estaba deliciosa, con una textura esponjosa.
dereck316|¿Qué harás este fin de semana con tu familia?|¿Qué harás este fin de semana con tu familia?
dereck317|El autobús pasó tarde, pero aún llegamos a tiempo para la función de teatro.|El autobús pasó tarde, pero aún llegamos a tiempo para la función de teatro.
dereck318|¿A qué hora te gustaría salir mañana para el viaje?|¿A qué hora te gustaría salir mañana para el viaje?
dereck319|El reloj marcaba las ocho en punto cuando llegamos a la estación de tren.|El reloj marcaba las ocho en punto cuando llegamos a la estación de tren.
dereck320|¿Cómo te sientes después de haber corrido tanto en el partido de fútbol?|¿Cómo te sientes después de haber corrido tanto en el partido de fútbol?
dereck321|El señor Pérez nos explicó detalladamente los pasos a seguir en el proyecto.|El señor Pérez nos explicó detalladamente los pasos a seguir en el proyecto.
dereck322|¿Cuándo piensas entregar el informe que tienes pendiente?|¿Cuándo piensas entregar el informe que tienes pendiente?
dereck323|La casa que visitamos ayer tenía un jardín lleno de flores de todos los colores.|La casa que visitamos ayer tenía un jardín lleno de flores de todos los colores.
dereck324|El viento movía las ramas de los árboles mientras caminábamos por el sendero.|El viento movía las ramas de los árboles mientras caminábamos por el sendero.
dereck325|¿Te gustaría ir al cine este sábado en la tarde?|¿Te gustaría ir al cine este sábado en la tarde?
dereck326|Ayer cocinamos pasta con una salsa de tomate que quedó deliciosa.|Ayer cocinamos pasta con una salsa de tomate que quedó deliciosa.
dereck327|¿Qué piensas sobre el nuevo restaurante que abrieron en el centro?|¿Qué piensas sobre el nuevo restaurante que abrieron en el centro?
dereck328|Las nubes comenzaron a cubrir el cielo justo cuando salíamos de casa.|Las nubes comenzaron a cubrir el cielo justo cuando salíamos de casa.
dereck329|El tren se detuvo en una pequeña estación en medio del campo.|El tren se detuvo en una pequeña estación en medio del campo.
dereck330|¿Por qué no me llamaste para decirme que llegarías tarde?|¿Por qué no me llamaste para decirme que llegarías tarde?
dereck331|El gato dormía plácidamente junto a la ventana mientras la lluvia caía.|El gato dormía plácidamente junto a la ventana mientras la lluvia caía.
dereck332|La feria del pueblo estuvo llena de juegos, comida y diversión para todos.|La feria del pueblo estuvo llena de juegos, comida y diversión para todos.
dereck333|¿Cuántas veces has visitado el museo de arte moderno?|¿Cuántas veces has visitado el museo de arte moderno?
dereck334|El sonido de las olas era calmante mientras nos sentábamos en la orilla del mar.|El sonido de las olas era calmante mientras nos sentábamos en la orilla del mar.
dereck335|¿Dónde compraste esa camiseta tan bonita que llevas hoy?|¿Dónde compraste esa camiseta tan bonita que llevas hoy?
dereck336|El avión despegó justo a tiempo, y pronto estábamos volando sobre las nubes.|El avión despegó justo a tiempo, y pronto estábamos volando sobre las nubes.
dereck337|¿Qué piensas hacer después de terminar tu carrera en la universidad?|¿Qué piensas hacer después de terminar tu carrera en la universidad?
dereck338|En la panadería, el aroma del pan recién hecho era irresistible.|En la panadería, el aroma del pan recién hecho era irresistible.
dereck339|¿Por qué no vienes a cenar a mi casa este fin de semana?|¿Por qué no vienes a cenar a mi casa este fin de semana?
dereck340|El sol brillaba intensamente, pero la brisa fresca hacía el día perfecto para pasear.|El sol brillaba intensamente, pero la brisa fresca hacía el día perfecto para pasear.
dereck341|La carta que recibí de mi amigo estaba llena de noticias interesantes sobre su viaje.|La carta que recibí de mi amigo estaba llena de noticias interesantes sobre su viaje.
dereck342|¿Cuándo fue la última vez que fuiste al cine?|¿Cuándo fue la última vez que fuiste al cine?
dereck343|El río fluía tranquilo mientras caminábamos por el sendero que lo bordeaba.|El río fluía tranquilo mientras caminábamos por el sendero que lo bordeaba.
dereck344|¿Sabes cómo se llega al parque desde esta calle?|¿Sabes cómo se llega al parque desde esta calle?
dereck345|La fiesta en casa de Laura fue muy divertida, todos bailamos hasta tarde.|La fiesta en casa de Laura fue muy divertida, todos bailamos hasta tarde.
dereck346|¿Qué planes tienes para las vacaciones de verano?|¿Qué planes tienes para las vacaciones de verano?
dereck347|En la cima de la montaña, la vista era espectacular, podíamos ver kilómetros a la redonda.|En la cima de la montaña, la vista era espectacular, podíamos ver kilómetros a la redonda.
dereck348|¿Quién te ayudó a organizar la fiesta sorpresa para tu hermano?|¿Quién te ayudó a organizar la fiesta sorpresa para tu hermano?
dereck349|El concierto de anoche fue increíble, los músicos tocaron con mucha pasión.|El concierto de anoche fue increíble, los músicos tocaron con mucha pasión.
dereck350|¿Cuántas veces has viajado en tren?|¿Cuántas veces has viajado en tren?
dereck351|Las luces de la ciudad se encendieron justo cuando comenzaba a anochecer.|Las luces de la ciudad se encendieron justo cuando comenzaba a anochecer.
dereck352|¿Por qué no aprovechas el tiempo libre para leer un buen libro?|¿Por qué no aprovechas el tiempo libre para leer un buen libro?
dereck353|El café que servimos después de la cena fue el final perfecto para la comida.|El café que servimos después de la cena fue el final perfecto para la comida.
dereck354|¿A qué hora empieza la reunión de trabajo mañana?|¿A qué hora empieza la reunión de trabajo mañana?
dereck355|Los niños corrieron hacia el parque emocionados por pasar la tarde jugando.|Los niños corrieron hacia el parque emocionados por pasar la tarde jugando.
dereck356|¿Cuándo planeas comenzar tu nuevo proyecto en la oficina?|¿Cuándo planeas comenzar tu nuevo proyecto en la oficina?
dereck357|La lluvia comenzó a caer suavemente mientras nos refugiábamos bajo un árbol.|La lluvia comenzó a caer suavemente mientras nos refugiábamos bajo un árbol.
dereck358|¿Cómo planeas celebrar tu cumpleaños este año?|¿Cómo planeas celebrar tu cumpleaños este año?
dereck359|El perro ladró emocionado al ver a su dueño llegar a casa después de un largo día.|El perro ladró emocionado al ver a su dueño llegar a casa después de un largo día.
dereck360|¿Quién te recomendó el restaurante donde cenamos anoche?|¿Quién te recomendó el restaurante donde cenamos anoche?
dereck361|El campo estaba cubierto de flores de colores, creando una vista impresionante.|El campo estaba cubierto de flores de colores, creando una vista impresionante.
dereck362|¿Por qué no me dijiste que habías cambiado de trabajo?|¿Por qué no me dijiste que habías cambiado de trabajo?
dereck363|El tren pasó a toda velocidad, dejando una ráfaga de viento a su paso.|El tren pasó a toda velocidad, dejando una ráfaga de viento a su paso.
dereck364|¿Qué opinas de la película que vimos anoche?|¿Qué opinas de la película que vimos anoche?
dereck365|El gato se acurrucó en el sofá, disfrutando del calor de la chimenea.|El gato se acurrucó en el sofá, disfrutando del calor de la chimenea.
dereck366|¿A qué hora nos encontramos mañana para el desayuno?|¿A qué hora nos encontramos mañana para el desayuno?
dereck367|La tienda estaba llena de gente comprando regalos para las fiestas.|La tienda estaba llena de gente comprando regalos para las fiestas.
dereck368|¿Quién te ayudó a decorar la casa para la fiesta?|¿Quién te ayudó a decorar la casa para la fiesta?
dereck369|El sol comenzaba a ponerse cuando llegamos al final del sendero.|El sol comenzaba a ponerse cuando llegamos al final del sendero.
dereck370|¿Por qué no me avisaste antes de salir?|¿Por qué no me avisaste antes de salir?
dereck371|La biblioteca estaba en silencio mientras los estudiantes leían concentrados.|La biblioteca estaba en silencio mientras los estudiantes leían concentrados.
dereck372|¿Te gustaría acompañarme a la exposición de arte este fin de semana?|¿Te gustaría acompañarme a la exposición de arte este fin de semana?
dereck373|El postre que preparé ayer fue un éxito, todos querían la receta.|El postre que preparé ayer fue un éxito, todos querían la receta.
dereck374|¿Por qué no probamos un restaurante diferente este fin de semana?|¿Por qué no probamos un restaurante diferente este fin de semana?
dereck375|La brisa fresca del mar nos acompañaba mientras paseábamos por la playa.|La brisa fresca del mar nos acompañaba mientras paseábamos por la playa.
dereck376|¿Cuánto tiempo piensas que nos tomará llegar a nuestro destino?|¿Cuánto tiempo piensas que nos tomará llegar a nuestro destino?
dereck377|La carta que recibí de mi abuela estaba llena de buenos deseos y consejos.|La carta que recibí de mi abuela estaba llena de buenos deseos y consejos.
dereck378|¿Por qué no me contaste que habías cambiado de dirección?|¿Por qué no me contaste que habías cambiado de dirección?
dereck379|El viento movía las hojas de los árboles, creando un sonido relajante.|El viento movía las hojas de los árboles, creando un sonido relajante.
dereck380|¿A qué hora sale el tren hacia la capital mañana?|¿A qué hora sale el tren hacia la capital mañana?
dereck381|Los niños jugaban alegremente en el patio mientras los adultos conversaban.|Los niños jugaban alegremente en el patio mientras los adultos conversaban.
dereck382|¿Cuántas veces has visitado a tu abuela en las últimas semanas?|¿Cuántas veces has visitado a tu abuela en las últimas semanas?
dereck383|El concierto de anoche fue espectacular, la orquesta tocó magistralmente.|El concierto de anoche fue espectacular, la orquesta tocó magistralmente.
dereck384|¿Por qué no te quedas a cenar con nosotros esta noche?|¿Por qué no te quedas a cenar con nosotros esta noche?
dereck385|La luna llena iluminaba el camino mientras paseábamos por el bosque.|La luna llena iluminaba el camino mientras paseábamos por el bosque.
dereck386|¿Cuándo fue la última vez que fuiste al teatro?|¿Cuándo fue la última vez que fuiste al teatro?
dereck387|El aroma del café recién hecho llenaba la casa en la mañana.|El aroma del café recién hecho llenaba la casa en la mañana.
dereck388|¿Te gustaría acompañarnos al viaje que estamos planeando para el verano?|¿Te gustaría acompañarnos al viaje que estamos planeando para el verano?
dereck389|El autobús se detuvo justo frente a nuestra parada y subimos rápidamente.|El autobús se detuvo justo frente a nuestra parada y subimos rápidamente.
dereck390|¿Cómo piensas decorar tu casa para las fiestas navideñas este año?|¿Cómo piensas decorar tu casa para las fiestas navideñas este año?
dereck391|El libro que estoy leyendo ahora es muy interesante, no puedo dejar de leerlo.|El libro que estoy leyendo ahora es muy interesante, no puedo dejar de leerlo.
dereck392|¿Qué tal te fue en la entrevista de trabajo que tuviste la semana pasada?|¿Qué tal te fue en la entrevista de trabajo que tuviste la semana pasada?
dereck393|El jardín estaba lleno de flores de colores que atraían a las mariposas.|El jardín estaba lleno de flores de colores que atraían a las mariposas.
dereck394|¿Cuántas veces te has mudado en los últimos años?|¿Cuántas veces te has mudado en los últimos años?
dereck395|La comida que pedimos para la cena fue deliciosa, especialmente el postre.|La comida que pedimos para la cena fue deliciosa, especialmente el postre.
dereck396|¿Por qué no intentas hablar con él para resolver el malentendido?|¿Por qué no intentas hablar con él para resolver el malentendido?
dereck397|El tren llegó puntual a la estación y todos subieron ordenadamente.|El tren llegó puntual a la estación y todos subieron ordenadamente.
dereck398|¿Cuándo piensas tomar unas vacaciones para descansar?|¿Cuándo piensas tomar unas vacaciones para descansar?
dereck399|Las luces del teatro se apagaron y comenzó la función que estábamos esperando.|Las luces del teatro se apagaron y comenzó la función que estábamos esperando.
dereck400|¿Por qué no intentas cocinar una nueva receta este fin de semana?|¿Por qué no intentas cocinar una nueva receta este fin de semana?
